,period,stateid,stateDescription,sectorid,sectorName,price,price-units
4061,2010,HI,Hawaii,TRA,transportation,0.0,cents per kilowatthour
4062,2010,ID,Idaho,ALL,all sectors,6.54,cents per kilowatthour
4063,2010,ID,Idaho,COM,commercial,6.64,cents per kilowatthour
4064,2010,ID,Idaho,IND,industrial,5.15,cents per kilowatthour
4065,2010,ID,Idaho,OTH,other,,cents per kilowatthour
4066,2020,CA,California,TRA,transportation,10.07,cents per kilowatthour
4067,2020,CO,Colorado,ALL,all sectors,10.27,cents per kilowatthour
4068,2020,CO,Colorado,COM,commercial,10.29,cents per kilowatthour
4069,2020,CO,Colorado,IND,industrial,7.48,cents per kilowatthour
4070,2020,CO,Colorado,OTH,other,,cents per kilowatthour
4071,2020,CO,Colorado,RES,residential,12.36,cents per kilowatthour
4072,2020,CO,Colorado,TRA,transportation,8.64,cents per kilowatthour
4073,2020,CT,Connecticut,ALL,all sectors,19.13,cents per kilowatthour
4074,2020,CT,Connecticut,COM,commercial,16.58,cents per kilowatthour
4075,2020,CT,Connecticut,IND,industrial,13.07,cents per kilowatthour
4076,2020,CT,Connecticut,OTH,other,,cents per kilowatthour
4077,2020,CT,Connecticut,RES,residential,22.71,cents per kilowatthour
4078,2020,CT,Connecticut,TRA,transportation,13.34,cents per kilowatthour
4079,2020,DE,Delaware,ALL,all sectors,10.24,cents per kilowatthour
4080,2020,DE,Delaware,COM,commercial,9.18,cents per kilowatthour
4081,2020,DE,Delaware,IND,industrial,6.7,cents per kilowatthour
4082,2020,DE,Delaware,OTH,other,,cents per kilowatthour
4083,2020,DE,Delaware,RES,residential,12.56,cents per kilowatthour
4084,2020,DE,Delaware,TRA,transportation,0.0,cents per kilowatthour
4085,2010,ID,Idaho,RES,residential,7.99,cents per kilowatthour
4086,2010,ID,Idaho,TRA,transportation,0.0,cents per kilowatthour
4087,2010,IL,Illinois,ALL,all sectors,9.13,cents per kilowatthour
4088,2020,DC,District of Columbia,ALL,all sectors,11.9,cents per kilowatthour
4089,2020,DC,District of Columbia,COM,commercial,11.85,cents per kilowatthour
4090,2020,DC,District of Columbia,IND,industrial,7.99,cents per kilowatthour
4091,2020,DC,District of Columbia,OTH,other,,cents per kilowatthour
4092,2020,DC,District of Columbia,RES,residential,12.63,cents per kilowatthour
4093,2020,DC,District of Columbia,TRA,transportation,9.6,cents per kilowatthour
4094,2020,FL,Florida,ALL,all sectors,10.06,cents per kilowatthour
4095,2020,FL,Florida,COM,commercial,8.85,cents per kilowatthour
4096,2020,FL,Florida,IND,industrial,7.15,cents per kilowatthour
4097,2020,FL,Florida,OTH,other,,cents per kilowatthour
4098,2020,FL,Florida,RES,residential,11.27,cents per kilowatthour
4099,2020,FL,Florida,TRA,transportation,7.69,cents per kilowatthour
4100,2020,GA,Georgia,ALL,all sectors,9.93,cents per kilowatthour
4101,2020,GA,Georgia,COM,commercial,10.08,cents per kilowatthour
4102,2020,GA,Georgia,IND,industrial,5.77,cents per kilowatthour
4103,2020,GA,Georgia,OTH,other,,cents per kilowatthour
4104,2020,GA,Georgia,RES,residential,12.02,cents per kilowatthour
4105,2020,GA,Georgia,TRA,transportation,5.39,cents per kilowatthour
4106,2020,HI,Hawaii,ALL,all sectors,27.55,cents per kilowatthour
4107,2020,HI,Hawaii,COM,commercial,28.41,cents per kilowatthour
4108,2020,HI,Hawaii,IND,industrial,24.45,cents per kilowatthour
4109,2020,HI,Hawaii,OTH,other,,cents per kilowatthour
4110,2008,AL,Alabama,TRA,transportation,0.0,cents per kilowatthour
4111,2008,AZ,Arizona,TRA,transportation,0.0,cents per kilowatthour
4112,2008,CO,Colorado,TRA,transportation,8.32,cents per kilowatthour
4113,2008,CT,Connecticut,TRA,transportation,15.44,cents per kilowatthour
4114,2018,DC,District of Columbia,ALL,all sectors,12.03,cents per kilowatthour
4115,2018,DC,District of Columbia,COM,commercial,11.97,cents per kilowatthour
4116,2018,DC,District of Columbia,IND,industrial,8.3,cents per kilowatthour
4117,2018,DC,District of Columbia,OTH,other,,cents per kilowatthour
4118,2018,DC,District of Columbia,RES,residential,12.84,cents per kilowatthour
4119,2018,DC,District of Columbia,TRA,transportation,9.54,cents per kilowatthour
4120,2018,FL,Florida,ALL,all sectors,10.32,cents per kilowatthour
4121,2018,FL,Florida,COM,commercial,9.19,cents per kilowatthour
4122,2018,FL,Florida,IND,industrial,7.65,cents per kilowatthour
4123,2018,FL,Florida,OTH,other,,cents per kilowatthour
4124,2018,FL,Florida,RES,residential,11.54,cents per kilowatthour
4125,2018,FL,Florida,TRA,transportation,8.26,cents per kilowatthour
4126,2018,GA,Georgia,ALL,all sectors,9.62,cents per kilowatthour
4127,2018,GA,Georgia,COM,commercial,9.79,cents per kilowatthour
4128,2018,MN,Minnesota,IND,industrial,7.52,cents per kilowatthour
4129,2018,MN,Minnesota,OTH,other,,cents per kilowatthour
4130,2018,MN,Minnesota,RES,residential,13.14,cents per kilowatthour
4131,2018,MN,Minnesota,TRA,transportation,9.58,cents per kilowatthour
4132,2018,MS,Mississippi,ALL,all sectors,9.24,cents per kilowatthour
4133,2018,MS,Mississippi,COM,commercial,10.43,cents per kilowatthour
4134,2018,MS,Mississippi,IND,industrial,6.0,cents per kilowatthour
4135,2018,MS,Mississippi,OTH,other,,cents per kilowatthour
4136,2018,MS,Mississippi,RES,residential,11.12,cents per kilowatthour
4137,2018,MS,Mississippi,TRA,transportation,0.0,cents per kilowatthour
4138,2018,MO,Missouri,ALL,all sectors,9.93,cents per kilowatthour
4139,2018,MO,Missouri,COM,commercial,9.4,cents per kilowatthour
4140,2010,AL,Alabama,ALL,all sectors,8.89,cents per kilowatthour
4141,2010,AL,Alabama,COM,commercial,10.18,cents per kilowatthour
4142,2010,AL,Alabama,IND,industrial,6.01,cents per kilowatthour
4143,2010,AL,Alabama,OTH,other,,cents per kilowatthour
4144,2010,AL,Alabama,RES,residential,10.67,cents per kilowatthour
4145,2010,AL,Alabama,TRA,transportation,0.0,cents per kilowatthour
4146,2010,AK,Alaska,ALL,all sectors,14.76,cents per kilowatthour
4147,2010,AK,Alaska,COM,commercial,13.95,cents per kilowatthour
4148,2010,AK,Alaska,IND,industrial,14.14,cents per kilowatthour
4149,2010,AK,Alaska,OTH,other,,cents per kilowatthour
4150,2010,AK,Alaska,RES,residential,16.26,cents per kilowatthour
4151,2010,AK,Alaska,TRA,transportation,0.0,cents per kilowatthour
4152,2010,AZ,Arizona,ALL,all sectors,9.69,cents per kilowatthour
4153,2010,AZ,Arizona,COM,commercial,9.47,cents per kilowatthour
4154,2010,AZ,Arizona,IND,industrial,6.63,cents per kilowatthour
4155,2010,AZ,Arizona,OTH,other,,cents per kilowatthour
4156,2010,AZ,Arizona,RES,residential,10.97,cents per kilowatthour
4157,2010,AZ,Arizona,TRA,transportation,0.0,cents per kilowatthour
4158,2010,AR,Arkansas,ALL,all sectors,7.28,cents per kilowatthour
4159,2010,AR,Arkansas,COM,commercial,7.31,cents per kilowatthour
4160,2010,AR,Arkansas,IND,industrial,5.44,cents per kilowatthour
4161,2010,AR,Arkansas,OTH,other,,cents per kilowatthour
4162,2010,AR,Arkansas,RES,residential,8.86,cents per kilowatthour
4163,2010,AR,Arkansas,TRA,transportation,11.33,cents per kilowatthour
4164,2010,CA,California,ALL,all sectors,13.01,cents per kilowatthour
4165,2010,CA,California,COM,commercial,13.09,cents per kilowatthour
4166,2010,CA,California,IND,industrial,9.8,cents per kilowatthour
4167,2010,CA,California,OTH,other,,cents per kilowatthour
4168,2010,CA,California,RES,residential,14.75,cents per kilowatthour
4169,2010,CA,California,TRA,transportation,8.27,cents per kilowatthour
4170,2010,CO,Colorado,ALL,all sectors,9.15,cents per kilowatthour
4171,2010,CO,Colorado,COM,commercial,9.13,cents per kilowatthour
4172,2010,CO,Colorado,IND,industrial,6.9,cents per kilowatthour
4173,2010,CO,Colorado,OTH,other,,cents per kilowatthour
4174,2010,CO,Colorado,RES,residential,11.04,cents per kilowatthour
4175,2010,CO,Colorado,TRA,transportation,9.34,cents per kilowatthour
4176,2010,CT,Connecticut,ALL,all sectors,17.38,cents per kilowatthour
4177,2010,CT,Connecticut,COM,commercial,16.45,cents per kilowatthour
4178,2010,CT,Connecticut,IND,industrial,14.51,cents per kilowatthour
4179,2010,CT,Connecticut,OTH,other,,cents per kilowatthour
4180,2010,CT,Connecticut,RES,residential,19.25,cents per kilowatthour
4181,2010,CT,Connecticut,TRA,transportation,11.53,cents per kilowatthour
4182,2010,DE,Delaware,ALL,all sectors,11.97,cents per kilowatthour
4183,2010,DE,Delaware,COM,commercial,11.36,cents per kilowatthour
4184,2010,DE,Delaware,IND,industrial,9.57,cents per kilowatthour
4185,2010,DE,Delaware,OTH,other,,cents per kilowatthour
4186,2010,DE,Delaware,RES,residential,13.8,cents per kilowatthour
4187,2010,DE,Delaware,TRA,transportation,0.0,cents per kilowatthour
4188,2010,DC,District of Columbia,ALL,all sectors,13.35,cents per kilowatthour
4189,2010,DC,District of Columbia,COM,commercial,13.42,cents per kilowatthour
4190,2020,AL,Alabama,ALL,all sectors,9.84,cents per kilowatthour
4191,2020,AL,Alabama,COM,commercial,11.55,cents per kilowatthour
4192,2020,AL,Alabama,IND,industrial,5.87,cents per kilowatthour
4193,2020,AL,Alabama,OTH,other,,cents per kilowatthour
4194,2020,AL,Alabama,RES,residential,12.57,cents per kilowatthour
4195,2020,AL,Alabama,TRA,transportation,0.0,cents per kilowatthour
4196,2020,AK,Alaska,ALL,all sectors,19.82,cents per kilowatthour
4197,2020,AK,Alaska,COM,commercial,19.58,cents per kilowatthour
4198,2020,AK,Alaska,IND,industrial,15.88,cents per kilowatthour
4199,2020,AK,Alaska,OTH,other,,cents per kilowatthour
4200,2020,AK,Alaska,RES,residential,22.57,cents per kilowatthour
4201,2020,AK,Alaska,TRA,transportation,0.0,cents per kilowatthour
4202,2020,AZ,Arizona,ALL,all sectors,10.44,cents per kilowatthour
4203,2018,NEW,New England,COM,commercial,16.46,cents per kilowatthour
4204,2018,NEW,New England,IND,industrial,13.19,cents per kilowatthour
4205,2018,NEW,New England,OTH,other,,cents per kilowatthour
4206,2018,NEW,New England,RES,residential,20.6,cents per kilowatthour
4207,2018,NEW,New England,TRA,transportation,9.0,cents per kilowatthour
4208,2018,MAT,Middle Atlantic,ALL,all sectors,12.63,cents per kilowatthour
4209,2018,MAT,Middle Atlantic,COM,commercial,12.43,cents per kilowatthour
4210,2018,MAT,Middle Atlantic,IND,industrial,6.96,cents per kilowatthour
4211,2018,MAT,Middle Atlantic,OTH,other,,cents per kilowatthour
4212,2018,MAT,Middle Atlantic,RES,residential,15.97,cents per kilowatthour
4213,2018,MAT,Middle Atlantic,TRA,transportation,11.13,cents per kilowatthour
4214,2018,ENC,East North Central,ALL,all sectors,10.17,cents per kilowatthour
4215,2018,ENC,East North Central,COM,commercial,10.19,cents per kilowatthour
4216,2018,ENC,East North Central,IND,industrial,7.1,cents per kilowatthour
4217,2018,ENC,East North Central,OTH,other,,cents per kilowatthour
4218,2018,ENC,East North Central,RES,residential,13.25,cents per kilowatthour
4219,2018,ENC,East North Central,TRA,transportation,6.96,cents per kilowatthour
4220,2018,WNC,West North Central,ALL,all sectors,9.81,cents per kilowatthour
4221,2018,WNC,West North Central,COM,commercial,9.79,cents per kilowatthour
4222,2018,WNC,West North Central,IND,industrial,7.28,cents per kilowatthour
4223,2018,WNC,West North Central,OTH,other,,cents per kilowatthour
4224,2018,WNC,West North Central,RES,residential,12.0,cents per kilowatthour
4225,2018,WNC,West North Central,TRA,transportation,9.07,cents per kilowatthour
4226,2018,SAT,South Atlantic,ALL,all sectors,9.9,cents per kilowatthour
4227,2018,SAT,South Atlantic,COM,commercial,9.3,cents per kilowatthour
4228,2018,SAT,South Atlantic,IND,industrial,6.52,cents per kilowatthour
4229,2018,SAT,South Atlantic,OTH,other,,cents per kilowatthour
4230,2018,SAT,South Atlantic,RES,residential,11.7,cents per kilowatthour
4231,2018,SAT,South Atlantic,TRA,transportation,7.91,cents per kilowatthour
4232,2018,ESC,East South Central,ALL,all sectors,9.29,cents per kilowatthour
4233,2018,ESC,East South Central,COM,commercial,10.52,cents per kilowatthour
4234,2018,ESC,East South Central,IND,industrial,5.85,cents per kilowatthour
4235,2018,ESC,East South Central,OTH,other,,cents per kilowatthour
4236,2018,ESC,East South Central,RES,residential,11.14,cents per kilowatthour
4237,2018,ESC,East South Central,TRA,transportation,0.0,cents per kilowatthour
4238,2018,WSC,West South Central,ALL,all sectors,8.27,cents per kilowatthour
4239,2018,WSC,West South Central,COM,commercial,8.21,cents per kilowatthour
4240,2018,WSC,West South Central,IND,industrial,5.4,cents per kilowatthour
4241,2018,WSC,West South Central,OTH,other,,cents per kilowatthour
4242,2018,WSC,West South Central,RES,residential,10.77,cents per kilowatthour
4243,2018,WSC,West South Central,TRA,transportation,8.16,cents per kilowatthour
4244,2018,MTN,Mountain,ALL,all sectors,9.48,cents per kilowatthour
4245,2018,MTN,Mountain,COM,commercial,9.56,cents per kilowatthour
4246,2018,MTN,Mountain,IND,industrial,6.45,cents per kilowatthour
4247,2018,MTN,Mountain,OTH,other,,cents per kilowatthour
4248,2018,MTN,Mountain,RES,residential,11.94,cents per kilowatthour
4249,2018,MTN,Mountain,TRA,transportation,9.53,cents per kilowatthour
4250,2018,PACC,Pacific Contiguous,ALL,all sectors,13.66,cents per kilowatthour
4251,2018,PACC,Pacific Contiguous,COM,commercial,14.2,cents per kilowatthour
4252,2018,PACC,Pacific Contiguous,IND,industrial,9.64,cents per kilowatthour
4253,2018,PACC,Pacific Contiguous,OTH,other,,cents per kilowatthour
4254,2018,PACC,Pacific Contiguous,RES,residential,15.56,cents per kilowatthour
4255,2017,NC,North Carolina,IND,industrial,6.2,cents per kilowatthour
4256,2017,NC,North Carolina,OTH,other,,cents per kilowatthour
4257,2017,NC,North Carolina,RES,residential,10.94,cents per kilowatthour
4258,2017,NC,North Carolina,TRA,transportation,8.55,cents per kilowatthour
4259,2017,ND,North Dakota,ALL,all sectors,8.78,cents per kilowatthour
4260,2017,ND,North Dakota,COM,commercial,9.19,cents per kilowatthour
4261,2017,ND,North Dakota,IND,industrial,7.63,cents per kilowatthour
4262,2017,ND,North Dakota,OTH,other,,cents per kilowatthour
4263,2017,ND,North Dakota,RES,residential,10.29,cents per kilowatthour
4264,2017,ND,North Dakota,TRA,transportation,0.0,cents per kilowatthour
4265,2017,OH,Ohio,ALL,all sectors,9.84,cents per kilowatthour
4266,2017,OH,Ohio,COM,commercial,10.05,cents per kilowatthour
4267,2017,OH,Ohio,IND,industrial,6.92,cents per kilowatthour
4268,2017,OH,Ohio,OTH,other,,cents per kilowatthour
4269,2017,OH,Ohio,RES,residential,12.63,cents per kilowatthour
4270,2017,OH,Ohio,TRA,transportation,7.5,cents per kilowatthour
4271,2017,OK,Oklahoma,ALL,all sectors,8.2,cents per kilowatthour
4272,2017,OK,Oklahoma,COM,commercial,8.11,cents per kilowatthour
4273,2009,FL,Florida,IND,industrial,9.32,cents per kilowatthour
4274,2009,FL,Florida,RES,residential,12.39,cents per kilowatthour
4275,2009,GA,Georgia,ALL,all sectors,8.81,cents per kilowatthour
4276,2009,GA,Georgia,IND,industrial,6.12,cents per kilowatthour
4277,2009,GA,Georgia,RES,residential,10.13,cents per kilowatthour
4278,2018,AL,Alabama,ALL,all sectors,9.63,cents per kilowatthour
4279,2018,AL,Alabama,COM,commercial,11.24,cents per kilowatthour
4280,2018,AL,Alabama,IND,industrial,6.01,cents per kilowatthour
4281,2018,AL,Alabama,OTH,other,,cents per kilowatthour
4282,2018,AL,Alabama,RES,residential,12.18,cents per kilowatthour
4283,2018,AL,Alabama,TRA,transportation,0.0,cents per kilowatthour
4284,2009,HI,Hawaii,ALL,all sectors,21.21,cents per kilowatthour
4285,2009,HI,Hawaii,COM,commercial,21.86,cents per kilowatthour
4286,2009,HI,Hawaii,RES,residential,24.2,cents per kilowatthour
4287,2009,ID,Idaho,ALL,all sectors,6.51,cents per kilowatthour
4288,2017,AK,Alaska,RES,residential,21.27,cents per kilowatthour
4289,2017,AK,Alaska,TRA,transportation,0.0,cents per kilowatthour
4290,2017,AZ,Arizona,ALL,all sectors,10.64,cents per kilowatthour
4291,2017,AZ,Arizona,COM,commercial,10.5,cents per kilowatthour
4292,2017,AZ,Arizona,IND,industrial,6.45,cents per kilowatthour
4293,2017,AZ,Arizona,OTH,other,,cents per kilowatthour
4294,2017,AZ,Arizona,RES,residential,12.44,cents per kilowatthour
4295,2017,AZ,Arizona,TRA,transportation,9.65,cents per kilowatthour
4296,2017,AR,Arkansas,ALL,all sectors,8.26,cents per kilowatthour
4297,2017,AR,Arkansas,COM,commercial,8.51,cents per kilowatthour
4298,2017,AR,Arkansas,IND,industrial,6.07,cents per kilowatthour
4299,2017,NEW,New England,COM,commercial,15.48,cents per kilowatthour
4300,2017,NEW,New England,IND,industrial,12.54,cents per kilowatthour
4301,2017,NEW,New England,OTH,other,,cents per kilowatthour
4302,2017,NEW,New England,RES,residential,19.41,cents per kilowatthour
4303,2017,NEW,New England,TRA,transportation,8.28,cents per kilowatthour
4304,2017,MAT,Middle Atlantic,ALL,all sectors,12.63,cents per kilowatthour
4305,2017,MAT,Middle Atlantic,COM,commercial,12.57,cents per kilowatthour
4306,2017,MAT,Middle Atlantic,IND,industrial,6.9,cents per kilowatthour
4307,2017,MAT,Middle Atlantic,OTH,other,,cents per kilowatthour
4308,2017,MAT,Middle Atlantic,RES,residential,15.99,cents per kilowatthour
4309,2017,MAT,Middle Atlantic,TRA,transportation,11.27,cents per kilowatthour
4310,2017,ENC,East North Central,ALL,all sectors,10.12,cents per kilowatthour
4311,2017,ENC,East North Central,COM,commercial,10.16,cents per kilowatthour
4312,2017,ENC,East North Central,IND,industrial,7.08,cents per kilowatthour
4313,2017,ENC,East North Central,OTH,other,,cents per kilowatthour
4314,2017,ENC,East North Central,RES,residential,13.36,cents per kilowatthour
4315,2017,ENC,East North Central,TRA,transportation,6.65,cents per kilowatthour
4316,2017,WNC,West North Central,ALL,all sectors,9.77,cents per kilowatthour
4317,2017,WNC,West North Central,COM,commercial,9.81,cents per kilowatthour
4318,2017,WNC,West North Central,IND,industrial,7.17,cents per kilowatthour
4319,2017,WNC,West North Central,OTH,other,,cents per kilowatthour
4320,2017,WNC,West North Central,RES,residential,12.13,cents per kilowatthour
4321,2017,WNC,West North Central,TRA,transportation,9.01,cents per kilowatthour
4322,2017,SAT,South Atlantic,ALL,all sectors,9.96,cents per kilowatthour
4323,2017,SAT,South Atlantic,COM,commercial,9.39,cents per kilowatthour
4324,2017,SAT,South Atlantic,IND,industrial,6.5,cents per kilowatthour
4325,2017,SAT,South Atlantic,OTH,other,,cents per kilowatthour
4326,2017,SAT,South Atlantic,RES,residential,11.86,cents per kilowatthour
4327,2017,SAT,South Atlantic,TRA,transportation,7.84,cents per kilowatthour
4328,2017,ESC,East South Central,ALL,all sectors,9.29,cents per kilowatthour
4329,2017,ESC,East South Central,COM,commercial,10.6,cents per kilowatthour
4330,2017,ESC,East South Central,IND,industrial,5.93,cents per kilowatthour
4331,2017,ESC,East South Central,OTH,other,,cents per kilowatthour
4332,2008,TN,Tennessee,TRA,transportation,10.17,cents per kilowatthour
4333,2008,TX,Texas,TRA,transportation,8.64,cents per kilowatthour
4334,2008,VT,Vermont,TRA,transportation,0.0,cents per kilowatthour
4335,2008,WI,Wisconsin,TRA,transportation,0.0,cents per kilowatthour
4336,2008,WNC,West North Central,TRA,transportation,6.67,cents per kilowatthour
4337,2008,ESC,East South Central,TRA,transportation,10.17,cents per kilowatthour
